Distance,Distance_36k,Line,ANTOSTRAT_basement,bedmap2_bed,Susc,Window_Width,x,y,Depth,Depth_filtered,Depth_36k,binned,counts,oib_basement,oib_basement_filt,filt_clip,misfit,abs_misfit
463000.0,450000.0,403.1,-2481.030624922265,-574.702165018327,1.34302504134774,3139.9300975,-22368.473813409,-1561688.239015735,-3642.98828108904,-3642.98828108904,-5246.8278646210865,0.0,14.5,-2935.576327643425,-3160.514591552108,-3160.514591552108,679.483966629843,679.483966629843
468000.0,456000.0,403.1,-2303.0064203882066,-591.595040533315,1.3152066621124268,3139.9300975,-19219.7891494766,-1563511.5015219434,-3043.95149725564,-3043.95149725564,-5208.637766813573,0.0,17.666666666666664,-2639.3846722174867,-2844.0335824881463,-2844.0335824881463,541.0271620999397,541.0271620999397
473000.0,462000.0,403.1,-2124.9822158541483,-608.4879160483031,1.2873882828771133,3139.9300975,-16071.104485544201,-1565334.7640281515,-2444.91471342224,-2444.91471342224,-5170.447669006058,0.0,20.833333333333332,-2385.607828709817,-2569.0493330213426,-2569.0493330213426,444.0671171671943,444.0671171671943
478000.0,468000.0,403.1,-1827.71622863521,-623.636098538148,7.043752946275905,8791.804273,-9959.6739018384,-1568833.8507690402,-5313.797851343616,-5313.797851343616,-3871.984343550582,0.0,24.0,-2174.2457971204144,-2336.4798954728058,-2336.4798954728058,508.7636668375958,508.7636668375958
483000.0,468000.0,403.1,-1753.4620976911701,-626.3921069890534,2.3177238969942,8791.804273,-5249.001184630781,-1571648.0060199802,-3958.772949046845,-3958.772949046845,-2268.0002356349933,0.0,24.0,-2005.2985774492795,-2146.325269842537,-2146.325269842537,392.86317215136705,392.86317215136705
488000.0,468000.0,403.1,-1687.48927311658,-644.8795456596395,1.1571603493184601,4395.9021365,-839.1966238053124,-1574182.73052731,-2672.921264521105,-2672.921264521105,-1921.3884718835816,0.0,24.0,-1878.7661696964124,-1998.5854561305366,-1998.5854561305366,311.09618301395653,311.09618301395653
493000.0,468000.0,403.1,-1697.6971613343333,-639.1979932967563,1.26404258350778,3558.5874438333335,3701.479357991824,-1576770.4289173633,-2634.7862954469065,-2634.7862954469065,-1917.842947625621,0.0,24.0,-1794.6485738618135,-1893.2604543368034,-1893.2604543368034,195.56329300247012,195.56329300247012
498000.0,468000.0,403.1,-1723.2165430429168,-630.1348296622717,1.2493426225917101,3977.2447901666665,7056.836067951963,-1578697.3634326868,-2447.555012901313,-2447.555012901313,-1917.1983068514464,0.0,24.0,-1752.9457899454821,-1827.975626952755,-1827.975626952755,104.75908390983818,104.75908390983818
503000.0,468000.0,403.1,-1783.521208847785,-617.6819641953975,1.8765924246752101,8163.8182535,11795.4612922279,-1581395.63182317,-2429.86120593578,-2429.86120593578,-1909.7849379484383,0.0,24.0,-1753.6578179474186,-1795.4586466083545,-1795.4586466083545,11.937437760569537,11.937437760569537
508000.0,504000.0,403.1,-1883.14958193079,-586.935821539499,1.113002976737405,5651.8741755,16791.6083105288,-1584256.084881045,-2337.11535632962,-2337.11535632962,-1882.7100254331044,0.0,43.0,-1782.536832816123,-1788.2887710892794,-1788.2887710892794,-94.86081084151056,94.86081084151056
513000.0,504000.0,403.1,-1924.06118126052,-577.289268481194,1.779450586958085,3139.9300974999996,19536.1584915177,-1585862.757119535,-2699.702514520175,-2699.702514520175,-1880.7761031105806,0.0,43.0,-1810.196695382877,-1799.0452581812067,-1799.0452581812067,-125.01592307931332,125.01592307931332
518000.0,504000.0,403.1,-2002.7590557325,-566.1836025169034,8.356421233560784,9419.7902925,25137.462057081502,-1589137.347332995,-6173.48339818881,-6173.48339818881,-1869.1725691754373,0.0,43.0,-1835.7469165819618,-1820.3073656698136,-1820.3073656698136,-182.45169006268634,182.45169006268634
523000.0,504000.0,403.1,-2056.059972562595,-558.4553146126975,2.797962375557295,6907.8462145,30563.988419412148,-1592361.58838848,-3384.5762937933096,-3384.5762937933096,-1859.6049673148768,0.0,43.0,-1859.1874964133779,-1844.6543513407778,-1844.6543513407778,-211.405621221817,211.405621221817
528000.0,504000.0,403.1,-2110.6659718766796,-532.186374177325,3.207878741271035,7535.8322339999995,34768.2012621999,-1594739.18687532,-3958.2258299062346,-3958.2258299062346,-1899.0994917818234,0.0,43.0,-1880.5184348771252,-1867.0401104883595,-1867.0401104883595,-243.62586138832012,243.62586138832012
533000.0,504000.0,403.1,-2167.215525579315,-514.3917973310874,11.325567482701885,7535.8322339999995,38466.86884286305,-1596732.4361998849,-5661.50292945656,-5661.50292945656,-1928.7203851320332,0.0,43.0,-1899.7397319732029,-1888.4547341711443,-1888.4547341711443,-278.7607914081707,278.7607914081707
538000.0,504000.0,403.1,-2235.153722323625,-503.066072758453,5.9840541555473905,6279.860194999999,42833.5157994042,-1599224.2795059,-4467.772460747945,-4467.772460747945,-2007.7094340659264,0.0,43.0,-1916.8513877016117,-1914.7172525593703,-1914.7172525593703,-320.43646976425475,320.43646976425475
543000.0,522000.0,403.1,-2298.6064402063903,-489.430956671056,2.8142110247647,5651.8741755,45769.4789567976,-1600929.33853176,-3106.7655027873147,-3106.7655027873147,-2017.583065182663,0.0,39.0,-1938.684437479587,-1952.152698446774,-1952.152698446774,-346.4537417596164,346.4537417596164
548000.0,540000.0,403.1,-2410.997521741815,-465.806865004531,3.027307733025455,3139.9300974999996,51220.6554322841,-1604130.1901298598,-3390.7568357852797,-3390.7568357852797,-2057.0775896496093,0.0,35.0,-1993.3220269113176,-2007.086104627091,-2007.086104627091,-403.91141711472414,403.91141711472414
553000.0,540000.0,403.1,-2471.4489966266,-460.68569211666147,3.83357511105962,8791.804273,55732.735455661,-1606694.42202427,-4104.35839826054,-4104.35839826054,-2165.6875319337123,0.0,35.0,-2083.800171737798,-2085.842503894058,-2085.842503894058,-385.60649273254194,385.60649273254194
558000.0,540000.0,403.1,-2508.74022672058,-472.123403923862,3.4533434738490554,8163.8182535,60207.814406558944,-1609285.771078905,-2896.855468614905,-2896.855468614905,-2210.1188719590273,0.0,35.0,-2210.1188719590277,-2194.746929041412,-2194.746929041412,-313.9932976791679,313.9932976791679
563000.0,546000.0,403.1,-2598.1890583608265,-457.5715152432682,1.461240700088425,5861.202848666667,67424.5018571735,-1613416.8957438217,-4311.631998513773,-4311.631998513773,-3142.63560713076,0.0,34.333333333333336,-2372.2781275750067,-2338.985906960016,-2338.985906960016,-259.2031514008104,259.2031514008104
568000.0,552000.0,403.1,-2643.994100133123,-450.93579974427934,1.3911217887257201,6070.5315218333335,70429.8777077069,-1615141.7069699634,-4677.513997199007,-4677.513997199007,-3152.883043780999,0.0,33.666666666666664,-2570.277938585735,-2519.06544027337,-2519.06544027337,-124.92865985975322,124.92865985975322
573000.0,558000.0,403.1,-2689.7991419054197,-444.3000842452905,1.3210028773630151,6279.860195,73435.2535582403,-1616866.518196105,-5043.395995884241,-5043.395995884241,-3163.1304804312376,0.0,33.0,-2804.1183049912115,-2734.9855289814727,-2734.9855289814727,45.18638707605305,45.18638707605305
578000.0,564000.0,403.1,-2735.6041836777167,-437.6643687463017,1.25088396600031,6489.188868166667,76440.6294087737,-1618591.3294222467,-5409.277994569474,-5409.277994569474,-3173.3779170814764,0.0,32.333333333333336,-3073.7992267914397,-2986.7461730843247,-2986.7461730843247,251.141989406608,251.141989406608
583000.0,570000.0,403.1,-2781.4092254500133,-431.02865324731283,1.180765054637605,6698.517541333334,79446.0052593071,-1620316.1406483883,-5775.159993254707,-5775.159993254707,-3183.625353731715,0.0,31.666666666666668,-3379.3207039864155,-3274.3473725819263,-3274.3473725819263,492.93814713191296,492.93814713191296
18000.0,0.0,403.1,-2526.03940162415,-670.3614200722535,6.852550626008725,8791.804273,-412542.040995614,-1353389.316735895,-5363.229247826275,-5363.229247826275,-3770.658495928363,1.0,33.0,,,,,
54000.0,36000.0,403.1,-3326.63668849945,-608.444351907281,13.67555784488407,3767.9161169999998,-376178.826304561,-1361100.230449065,-5654.050292738065,-5654.050292738065,-3393.4582029726903,1.0,30.0,,,,,
90000.0,72000.0,403.1,-3288.0414357997197,-481.9812158279805,1.8279622681930001,5651.8741755,-343181.8276102005,-1374933.838825995,-4608.67675761806,-4608.67675761806,-3566.8136228885514,1.0,16.0,,,,,
126000.0,108000.0,403.1,-4162.12744103632,-524.2554701771035,1.97231149826619,6907.846214499999,-313223.05050211295,-1392464.78785972,-6100.066161863229,-6100.066161863229,-3850.4166013943486,1.0,35.0,,,,,
162000.0,144000.0,403.1,-4597.41577239185,-534.7536567716545,109.40143521089327,5651.8741755,-279928.4460532695,-1411963.651562595,-11825.506347211638,-11825.506347211638,-4526.283935355292,1.0,67.0,,,,,
198000.0,180000.0,403.1,-4973.92104191616,-562.3115089617235,22.567535884641796,9419.7902925,-253666.0454475065,-1427290.43309365,-11481.44189409854,-11481.44189409854,-4536.294970511193,1.0,20.0,,,,,
234000.0,216000.0,403.1,-4426.413605743364,-509.2027086562195,3.1653703468815397,8791.804273,-220211.052815482,-1446814.689100915,-7122.607177452779,-7122.607177452779,-4982.478417761348,1.0,18.0,,,,,
270000.0,252000.0,403.1,-5960.194340521864,-516.384958800651,1.27521980966059,8791.804273,-187781.026587724,-1465673.5757652852,-7554.9313961878,-7554.9313961878,-6156.302978267529,1.0,12.0,,,,,
306000.0,288000.0,403.1,-5318.72895314184,-599.690798306254,30.142758553188802,4395.9021365,-154696.717540362,-1484990.518315105,-11011.652831614825,-11011.652831614825,-4970.166991980528,1.0,17.0,,,,,
342000.0,324000.0,403.1,-4016.716675044825,-630.5306445836235,3.8611438891241505,8791.804273,-126969.7062167345,-1501096.4501896,-4783.466552533875,-4783.466552533875,-3702.0719724932405,1.0,38.0,,,,,
378000.0,360000.0,403.1,-6418.910284495199,-577.021850561753,54.34090309848355,6907.8462145,-93549.98181437884,-1520466.552754745,-10793.443847247381,-10793.443847247381,-6783.843237034842,1.0,9.0,,,,,
414000.0,396000.0,403.1,-6336.167218813291,-687.123386782554,6.7995441262244505,9419.7902925,-65204.3159846176,-1536896.197712975,-8005.771972344045,-8005.771972344045,-6298.152685293869,1.0,24.0,,,,,
486000.0,468000.0,403.1,-1721.7261810528548,-634.6940757335406,1.996973762663995,6279.860194999999,-3124.963597346305,-1572882.90954535,-3602.9564207388653,-3602.9564207388653,-1924.2893553673673,1.0,24.0,,,,,
522000.0,504000.0,403.1,-2042.06569739253,-560.0427928729171,2.93863032127391,6907.8462145,29144.4300566688,-1591495.68049925,-3770.8669431939798,-3770.8669431939798,-1854.6681517565085,1.0,43.0,,,,,
558000.0,540000.0,403.1,-2508.74022672058,-472.123403923862,3.4533434738490554,8163.8182535,60207.814406558944,-1609285.771078905,-2896.855468614905,-2896.855468614905,-2210.1188719590273,1.0,35.0,,,,,
594000.0,576000.0,403.1,-2920.585184938945,-408.485836555758,1.3897756985170702,8791.804273,91297.12862437134,-1627199.309975755,-4344.9492185647,-4344.9492185647,-4177.626708804881,1.0,31.0,,,,,
33000.0,0.0,403.3,-2665.6790257987,-587.9564467558333,2.4497926287838867,7829.021754166667,287905.933393181,-1995946.0858339467,-4412.587890437357,-4412.587890437357,-3411.255171559314,0.0,7.0,-3190.9728168051465,-3254.2354033093343,-3254.2354033093343,588.5563775106343,588.5563775106343
38000.0,36000.0,403.3,-2869.3372416927973,-789.619970714475,2.85161574519807,6710.590075,279112.3988901195,-1990746.18055528,-4447.394897272088,-4447.394897272088,-3209.918654105152,0.0,46.0,-3121.456340512044,-3176.9450138277857,-3176.9450138277857,307.6077721349884,307.6077721349884
43000.0,36000.0,403.3,-2946.6493142620247,-927.30644684598,3.17998112885313,6039.5310675,276680.476746527,-1989326.2623533001,-3835.017333816755,-3835.017333816755,-3202.2729635689184,0.0,46.0,-3067.4876905958345,-3115.202450723129,-3115.202450723129,168.55313646110426,168.55313646110426
48000.0,36000.0,403.3,-3023.9613868312526,-1064.992922977485,3.50834651250819,5368.47206,274248.5546029345,-1987906.34415132,-3222.6397703614225,-3222.6397703614225,-3194.627273032684,0.0,46.0,-3029.0668670565165,-3069.007713995365,-3069.007713995365,45.04632716411243,45.04632716411243
53000.0,36000.0,403.3,-3198.209176782955,-1574.394576247955,18.25223991874275,9394.826105,267383.5961601045,-1983847.8584139352,-6117.209716550138,-6117.209716550138,-3018.7763906993023,0.0,46.0,-3006.1938698940917,-3038.3608036444944,-3038.3608036444944,-159.84837313846083,159.84837313846083
58000.0,36000.0,403.3,-3225.8853410021447,-1650.387958640945,14.65259536945305,9394.826105,265078.3907070035,-1982476.978808885,-4204.034423647712,-4204.034423647712,-3005.4609975544327,0.0,46.0,-2998.8686991085597,-3023.2617196705164,-3023.2617196705164,-202.62362133162833,202.62362133162833
63000.0,36000.0,403.3,-3394.51187254449,-1685.95965289072,11.243595095798867,4473.726716666667,259483.816224441,-1979221.5706488932,-3358.7682290155567,-3358.7682290155567,-3056.1780210294605,0.0,46.0,-3007.091354699921,-3023.6654720911993,-3023.6654720911993,-370.8464004532907,370.8464004532907
68000.0,36000.0,403.3,-3478.57167961478,-1723.44101898965,11.421488238866035,4250.040380833333,257339.569601124,-1977943.5613022768,-3459.773762866223,-3459.773762866223,-3057.495346314526,0.0,46.0,-3030.861836668174,-3038.0424015106782,-3038.0424015106782,-440.52927810410165,440.52927810410165
73000.0,54000.0,403.3,-3681.38096280451,-1854.964136586185,34.52864379424405,4026.354045,252479.145150783,-1975079.76677207,-7492.224609080605,-7492.224609080605,-3147.7321283415235,0.0,59.5,-3069.9102051199325,-3064.143008817386,-3064.143008817386,-617.237953987124,617.237953987124
78000.0,72000.0,403.3,-4050.7308075150086,-1932.443316420515,42.85880247367325,8388.23759375,247300.099357784,-1972145.9282791,-9721.203612909576,-9721.203612909576,-3171.4439834727054,0.0,73.0,-3115.3284435733904,-3099.7177948997573,-3099.7177948997573,-951.0130126152512,951.0130126152512
83000.0,72000.0,403.3,-4208.139575816954,-1902.176321176795,3.3609994466993696,4026.354045,243410.86290607252,-1969756.891881715,-3820.32617170789,-3820.32617170789,-3191.2038627486904,0.0,73.0,-3162.797513734341,-3142.5172606462233,-3142.5172606462233,-1065.6223151707304,1065.6223151707304
88000.0,72000.0,403.3,-4366.661219878677,-1793.700711236145,85.22035147573476,8220.472841875,238772.5078060155,-1966876.215389895,-14496.258544384626,-14496.258544384626,-3230.72362130066,0.0,73.0,-3212.3174156027835,-3190.2919069452187,-3190.2919069452187,-1176.3693129334583,1176.3693129334583
93000.0,72000.0,403.3,-4386.016846444787,-1624.4353354754348,64.7798275479795,7046.11957875,234181.97742989898,-1964168.7512363102,-12381.991942895434,-12381.991942895434,-3244.067935181672,0.0,73.0,-3263.8881491787183,-3240.8372246674076,-3240.8372246674076,-1145.1796217773795,1145.1796217773795
98000.0,72000.0,403.3,-4457.195602204032,-1393.77706547319,5.037464145320315,3690.82454125,229388.059484309,-1961373.385001205,-6110.113281003511,-6110.113281003511,-3266.8045870884994,0.0,73.0,-3317.5097144621454,-3293.4333740970883,-3293.4333740970883,-1163.762228106944,1163.762228106944
103000.0,72000.0,403.3,-4595.182488368882,-1284.616737621365,1.148396988706275,8052.70809,225398.801803713,-1959000.044522935,-3521.886230311985,-3521.886230311985,-3479.013338218887,0.0,73.0,-3373.182111453065,-3352.6795683004334,-3352.6795683004334,-1242.502920068449,1242.502920068449
108000.0,90000.0,403.3,-4686.341245744756,-1228.0429567596,28.3357232707857,7381.6490825,220629.355248004,-1956176.11194205,-8995.01538051286,-8995.01538051286,-3623.012133628793,0.0,76.5,-3430.9053401514766,-3427.7742334097875,-3427.7742334097875,-1258.5670123349682,1258.5670123349682
113000.0,108000.0,403.3,-4728.174374129575,-1158.464141194075,25.809994666741247,7717.17858625,216838.289103004,-1953937.9869884201,-10013.52343711818,-10013.52343711818,-3691.222089349275,0.0,80.0,-3518.2746789544126,-3527.9157955574924,-3527.9157955574924,-1200.2585785720826,1200.2585785720826
118000.0,108000.0,403.3,-4793.109379383623,-1074.678007050545,30.5305843413925,7717.17858625,212604.980175069,-1951421.763282215,-8459.849364906446,-8459.849364906446,-3804.9053488834115,0.0,80.0,-3662.8854062589044,-3662.3026808758946,-3662.3026808758946,-1130.806698507728,1130.806698507728
123000.0,108000.0,403.3,-4881.146261506898,-1049.4894613249699,15.356470171702965,8052.70809,209233.2264362495,-1949401.11793058,-6854.92553683706,-6854.92553683706,-3842.7997687281236,0.0,80.0,-3864.7375220649524,-3840.1333154973363,-3840.1333154973363,-1041.0129460095613,1041.0129460095613
128000.0,108000.0,403.3,-5162.739409291275,-959.00390260912,7.672877233177265,4697.4130525,203141.29871775373,-1945800.772982745,-4949.853759559361,-4949.853759559361,-4044.8101604832063,0.0,80.0,-4123.831026372556,-4070.6061255541626,-4070.6061255541626,-1092.133283737112,1092.133283737112
133000.0,108000.0,403.3,-5546.592532803246,-862.4429248142054,9.269481292313161,8500.080761666666,197285.97235255566,-1942261.1129764968,-5773.753254973503,-5773.753254973503,-5230.764086245947,0.0,80.0,-4440.165919181717,-4358.320324112544,-4358.320324112544,-1188.2722086907024,1188.2722086907024
138000.0,108000.0,403.3,-5602.024379741863,-820.8956463832947,6.459134487341321,7605.335418333333,194318.55083457733,-1940486.2080407133,-5679.375162528856,-5679.375162528856,-5251.754421215198,0.0,80.0,-4813.742200492432,-4694.029593114729,-4694.029593114729,-907.9947866271341,907.9947866271341
143000.0,108000.0,403.3,-5659.991593074935,-776.4386643034791,3.5425267461928103,7046.11957875,191198.0791801685,-1938618.5375780952,-5540.98461891386,-5540.98461891386,-5304.230258638328,0.0,80.0,-5244.559870304704,-5049.417083508849,-5049.417083508849,-610.5745095660859,610.5745095660859
148000.0,144000.0,403.3,-5709.21164675285,-717.4415897223664,3.14402108235191,6375.06057125,187993.568930945,-1936763.0444798302,-6267.1535642011895,-6267.1535642011895,-5870.969302808133,0.0,33.0,-5677.141020272015,-5395.588051364426,-5395.588051364426,-313.6235953884243,313.6235953884243
153000.0,144000.0,403.3,-5745.256498749607,-658.9625313918783,35.212660696879105,4250.040380833333,182797.925471808,-1933747.5999123966,-8261.30891894978,-8261.30891894978,-5923.445140231263,0.0,33.0,-5997.062464429671,-5703.647752750981,-5703.647752750981,-41.608745998625636,41.608745998625636
158000.0,144000.0,403.3,-5750.447237448953,-640.5680582135396,68.81656061737955,4473.726716666667,179716.14536381498,-1931932.5905562034,-10386.73697877194,-10386.73697877194,-5944.435475200515,0.0,33.0,-6200.856833506015,-5944.701443738038,-5944.701443738038,194.25420628908432,194.25420628908432
163000.0,144000.0,403.3,-5689.551905144205,-597.4660050149548,83.5702352226786,6542.825323125,174227.007041328,-1928728.7995475675,-12758.929687023025,-12758.929687023025,-6259.923916374292,0.0,33.0,-6288.524127501049,-6089.854380395118,-6089.854380395118,400.3024752509127,400.3024752509127
168000.0,144000.0,403.3,-5423.162024727715,-566.248324060625,41.63681231922852,4697.4130525,168767.17730346048,-1925417.2002059151,-7309.874511430669,-7309.874511430669,-6097.06856970025,0.0,33.0,-6260.0643464147715,-6119.458136849495,-6119.458136849495,696.2961121217795,696.2961121217795
173000.0,144000.0,403.3,-5156.595715983035,-574.3410947963125,45.20759559916265,8052.70809,165307.3940356395,-1923373.468471065,-7582.88867157745,-7582.88867157745,-5771.3578763521655,0.0,33.0,-6115.47749024718,-6038.323455405211,-6038.323455405211,881.7277394221755,881.7277394221755
178000.0,162000.0,403.3,-4779.79516063169,-578.550791713503,34.109231181786214,5032.94255625,161081.12882531201,-1920840.02642517,-8482.671386390011,-8482.671386390011,-5242.077999661529,0.0,23.5,-5854.763558998279,-5873.992259440261,-5873.992259440261,1094.1970988085704,1094.1970988085704
183000.0,180000.0,403.3,-4151.44102108821,-600.0979482420985,2.8420864152711,5368.47206,155123.289081952,-1917305.35725035,-4996.5727536983595,-4996.5727536983595,-5038.508816318976,0.0,14.0,-5510.254375763971,-5656.401422191594,-5656.401422191594,1504.9604011033844,1504.9604011033844
188000.0,180000.0,403.3,-3846.568703205675,-609.80978434596,9.28727263738635,6375.06057125,152580.749333356,-1915797.988081485,-7028.5998532372905,-7028.5998532372905,-4916.367306313445,0.0,14.0,-5214.8696577163155,-5415.48781689616,-5415.48781689616,1568.9191136904856,1568.9191136904856
193000.0,180000.0,403.3,-3402.8101805085253,-650.9062915008519,9.834103443247749,6375.06057125,148617.114755627,-1913432.2271861848,-8379.875732096702,-8379.875732096702,-4875.653469644934,0.0,14.0,-4982.979104009049,-5181.18831679091,-5181.18831679091,1778.3781362823847,1778.3781362823847
198000.0,180000.0,403.3,-2882.54229821211,-701.2938431763,16.450140522379748,9059.29660125,143861.02455389948,-1910551.230838245,-11544.403319877601,-11544.403319877601,-4814.582714642168,0.0,14.0,-4814.582714642168,-4983.439795112792,-4983.439795112792,2100.897496900682,2100.897496900682
203000.0,180000.0,403.3,-2607.741127483555,-727.9122306490116,14.684182256128285,8556.002345625,139736.613658113,-1908064.32807071,-10923.53466755536,-10923.53466755536,-4874.223095499476,0.0,14.0,-4709.680489615676,-4846.790487916106,-4846.790487916106,2239.049360432551,2239.049360432551
208000.0,180000.0,403.3,-2441.59983794043,-741.827227529609,10.69308206926447,8388.23759375,136668.807068422,-1906255.29959765,-9749.54589806482,-9749.54589806482,-4886.151171670937,0.0,14.0,-4668.272428929571,-4772.960638074034,-4772.960638074034,2331.3608001336042,2331.3608001336042
213000.0,180000.0,403.3,-2275.458548397305,-755.7422244102065,6.701981882400656,8220.472841875,133601.000478731,-1904446.2711245902,-8575.55712857428,-8575.55712857428,-4898.079247842399,0.0,14.0,-4690.358532583855,-4755.034498982402,-4755.034498982402,2479.5759505850965,2479.5759505850965
218000.0,198000.0,403.3,-2129.96809638276,-784.822900174031,1.5541556098092,6710.590075,127186.03507119449,-1900646.766452895,-6033.95507788115,-6033.95507788115,-4981.57578104263,0.0,11.5,-4771.890558663887,-4784.578233319043,-4784.578233319043,2654.6101369362827,2654.6101369362827
223000.0,216000.0,403.3,-2254.21656919696,-999.005818159756,1.87736380381864,7157.962746666667,121721.22928088534,-1897367.45484522,-6236.354491936633,-6236.354491936633,-5021.336034947502,0.0,9.0,-4875.422269459253,-4853.158003761792,-4853.158003761792,2598.9414345648324,2598.9414345648324
228000.0,216000.0,403.3,-2348.80304834113,-1188.277414358388,1.7717342362586999,8276.394425833334,118402.35537884067,-1895384.58516422,-5961.1230466336765,-5961.1230466336765,-5037.240136509451,0.0,9.0,-4991.845120662016,-4952.339972988485,-4952.339972988485,2603.536924647355,2603.536924647355
233000.0,216000.0,403.3,-2496.1545978610675,-1428.5125446507125,1.2533463639459725,7717.17858625,114071.38914273551,-1892819.875010455,-5098.525512483888,-5098.525512483888,-5124.71269510017,0.0,9.0,-5121.159112272174,-5073.690303676955,-5073.690303676955,2577.535705815888,2577.535705815888
238000.0,216000.0,403.3,-2768.756974986305,-1548.8068890003951,4.581496176333115,6039.5310675,109917.347046472,-1890378.84994357,-7365.048095413124,-7365.048095413124,-5163.703602965197,0.0,9.0,-5263.364244289728,-5209.449865490812,-5209.449865490812,2440.692890504507,2440.692890504507
243000.0,225000.0,403.3,-3339.366268564675,-1577.0996834586276,20.85196661419966,8220.472841875,103719.77537549067,-1886701.5989783849,-10861.769042557526,-10861.769042557526,-5201.540491770458,0.0,16.75,-5418.460516714678,-5357.566840771129,-5357.566840771129,2018.2005722064541,2018.2005722064541
248000.0,234000.0,403.3,-3650.83143704537,-1545.342642631025,33.09304339315107,7717.17858625,100814.11852640036,-1884962.34169206,-12255.79687454045,-12255.79687454045,-5204.0629510241415,0.0,24.5,-5586.447929547025,-5499.894513526097,-5499.894513526097,1849.0630764807274,1849.0630764807274
253000.0,243000.0,403.3,-3962.296605526065,-1513.5856018034224,45.33412017210249,7213.884330625,97908.46167731003,-1883223.0844057351,-13649.824706523375,-13649.824706523375,-5206.585410277826,0.0,32.25,-5764.124121141154,-5609.746536708935,-5609.746536708935,1647.4499311828704,1647.4499311828704
258000.0,252000.0,403.3,-4587.400498886185,-1461.24500674496,22.981002013455,5704.00156375,92313.63571555905,-1879857.633525905,-11097.4521480181,-11097.4521480181,-5224.242625053615,0.0,40.0,-5845.811157191821,-5660.436563272867,-5660.436563272867,1073.0360643866816,1073.0360643866816
263000.0,252000.0,403.3,-5091.53497520144,-1454.5484870842251,23.611660860672153,7381.6490825,87950.91831692135,-1877254.85555302,-10538.68310506875,-10538.68310506875,-5395.7698543041315,0.0,40.0,-5780.271251369209,-5625.278246171113,-5625.278246171113,533.7432709696732,533.7432709696732
268000.0,252000.0,403.3,-5346.573510893009,-1424.2079640150525,15.987199305078377,7213.884330625,85563.62677353021,-1875815.9862270802,-5807.9111325764825,-5807.9111325764825,-5436.129202363076,0.0,40.0,-5567.504403673318,-5477.585238356893,-5477.585238356893,131.0117274638833,131.0117274638833
273000.0,252000.0,403.3,-5960.7804191848645,-1352.88675304347,48.54015524377185,9059.29660125,79616.46311881195,-1872196.7417810848,-9251.19189417585,-9251.19189417585,-5188.539316685179,0.0,40.0,-5207.5106141041515,-5191.204919724364,-5191.204919724364,-769.5754994605004,769.5754994605004
278000.0,252000.0,403.3,-6147.979101005007,-1295.1389564304734,114.44446752637987,8947.453433333334,74349.57986026224,-1869093.38272624,-9928.2900386836,-9928.2900386836,-4966.526913007217,0.0,40.0,-4700.289882661706,-4757.597659218558,-4757.597659218558,-1390.3814417864487,1390.3814417864487
283000.0,252000.0,403.3,-6213.5390989166135,-1247.3957847055567,166.17859292520893,8500.080761666666,71160.38349681797,-1867203.01731017,-9677.2324215048,-9677.2324215048,-4951.215712753565,0.0,40.0,-4045.842209345983,-4202.281920684311,-4202.281920684311,-2011.257178232302,2011.257178232302
