Distance,Distance_rs,Distance_36k,Line,bedmap2_bed,Susc,Window_Width,x,y,Depth,Depth_filtered,Depth_36k,binned,counts,rs_basement,rs_basement_filt,filt_clip,filt_clip_oib,misfit,abs_misfit
112675.36579371797,728000.0,720000.0,650.0,-256.14613025286025,4.114512119732357,6200.930021625,-357098.2096965675,-1088746.125105315,-3320.99523910801,-3320.99523910801,-1871.7208069612752,1.0,7.0,-713.3420655087612,-737.6293571105119,-737.6293571105119,-921.66599956483,-184.0366424543181,184.0366424543181
113000.0,,,,,,,,,,,,,,,,,-944.8948453356528,,
118000.0,,,,,,,,,,,,,,,,,-979.6118449290632,,
118519.66878019244,723000.0,720000.0,650.0,-254.48286928958814,4.375277213552488,6545.426133937501,-351254.1828038272,-1088808.0408045526,-3670.40875227949,-3670.40875227949,-1867.601870892223,1.0,7.0,-813.7628736620622,-828.3289980857256,-828.3289980857256,-987.5123979902584,-159.18339990453273,159.18339990453273
123000.0,,,,,,,,,,,,,,,,,-995.4129510514535,,
126000.0,,,,,,,,,,,,,,,,,-990.2679566157467,,
128000.0,,,,,,,,,,,,,,,,,-985.1229621800398,,
129001.39965170252,718000.0,684000.0,650.0,-300.8140857934015,1.8498192170226901,23425.73563725,-340772.84008154995,-1088910.80046655,-2532.417846557225,-2532.417846557225,-1690.4876199229734,1.0,61.0,-894.7413474591883,-899.5863047047645,-899.5863047047645,-965.1386198667349,-65.55231516197034,65.55231516197034
133000.0,,,,,,,,,,,,,,,,,-945.1542775534298,,
134152.44410158042,713000.0,684000.0,650.0,-361.449782578665,9.478026296650315,14239.17264225,-335621.7905185335,-1088946.91829243,-6813.683349338495,-6813.683349338495,-1492.778688608462,1.0,61.0,-956.2774869001398,-951.4012769676286,-951.4012769676286,-912.3144549603817,39.08682200724695,39.08682200724695
138000.0,,,,,,,,,,,,,,,,,-879.4746323673335,,
138646.38154667433,708000.0,684000.0,650.0,-412.8579218817325,13.44932667432051,12861.188193,-331128.065485072,-1088993.507021575,-6421.645141344259,-6421.645141344259,-1212.6910359129042,1.0,61.0,-998.3712919849165,-983.7739148743177,-983.7739148743177,-839.8549240129728,143.91899086134492,143.91899086134492
143000.0,,,,,,,,,,,,,,,,,-800.2352156586122,,
143154.57956532916,703000.0,684000.0,650.0,-385.8127671373265,1.49155339591472,7349.2503959999995,-326620.12474645546,-1089043.3116922202,-1850.48352040899,-1850.48352040899,-1064.4093374270208,1.0,61.0,-1021.0227627135184,-996.7042184248322,-996.7042184248322,-760.0352077862358,236.66901063859643,236.66901063859643
148000.0,,,,,,,,,,,,,,,,,-719.8351999138595,,
150334.8681251659,698000.0,684000.0,650.0,-399.0760449730047,1.6088694050785468,5358.82841375,-319440.17773514765,-1089117.48308192,-2723.697428256323,-2723.697428256323,-1004.7461667410328,1.0,61.0,-1024.2318990859455,-990.2634302568553,-990.2634302568553,-685.2544787667641,305.00895149009114,305.00895149009114
153000.0,,,,,,,,,,,,,,,,,-650.6737576196687,,
153949.54933112438,693000.0,684000.0,650.0,-408.5558073175923,1.4094460404372033,8421.01607875,-315825.64597820037,-1089153.05622468,-4241.060872214136,-4241.060872214136,-1004.1502373863403,1.0,61.0,-1007.9987011021979,-966.8738000516176,-966.8738000516176,-627.9119094411509,338.96189061046675,338.96189061046675
158000.0,,,,,,,,,,,,,,,,,-605.1500612626331,,
158585.69352631323,688000.0,684000.0,650.0,-422.107198574426,6.147000327279545,14698.500791999999,-311189.6959864985,-1089198.742383245,-7421.514648145555,-7421.514648145555,-1000.8726259355321,1.0,61.0,-972.3231687622754,-930.0974596932824,-930.0974596932824,-601.9878019515376,328.10965774174485,328.10965774174485
162000.0,,,,,,,,,,,,,,,,,-598.8255426404419,,
163000.0,,,,,,,,,,,,,,,,,-595.6632833293463,,
163466.950415579,683000.0,666000.0,650.0,-442.638740849554,4.18257411842324,15157.82894175,-306308.7029629,-1089251.1483557401,-2720.5999754569502,-2720.5999754569502,-995.5092617433004,1.0,141.5,-917.6327578922779,-883.4965410660126,-883.4965410660126,-613.1540722200191,270.3424688459935,270.3424688459935
168000.0,,,,,,,,,,,,,,,,,-630.6448611106917,,
169010.3094811736,678000.0,648000.0,650.0,-467.3710474145305,14.0785200731444,15617.157091500001,-300765.54401198,-1089303.065130645,-3342.69042953695,-3342.69042953695,-891.8175540268201,1.0,222.0,-858.0335107534906,-830.6331760539715,-830.6331760539715,-669.043329391458,161.58984666251354,161.58984666251354
173000.0,,,,,,,,,,,,,,,,,-707.4417976722242,,
173843.49777290682,673000.0,648000.0,650.0,-488.89077382872,10.35885343072064,8267.9066955,-295932.4673321855,-1089343.367897035,-3750.8321531556103,-3750.8321531556103,-795.2769985666487,1.0,222.0,-800.3647205635071,-775.0694965413219,-775.0694965413219,-759.3343288057426,15.735167735579239,15.735167735579239
178000.0,,,,,,,,,,,,,,,,,-811.226859939261,,
178794.00760700266,668000.0,648000.0,650.0,-511.1314948016535,31.110015792535947,15617.157091500001,-290982.0098975645,-1089379.62623111,-4967.034667761885,-4967.034667761885,-763.0968134132581,1.0,222.0,-744.6263873223272,-720.2963917745437,-720.2963917745437,-868.5551750805951,-148.25878330605133,148.25878330605133
183000.0,,,,,,,,,,,,,,,,,-925.8834902219292,,
183952.77492423568,663000.0,648000.0,650.0,-544.736007634519,7.856765075637935,11942.5318935,-285823.5345725005,-1089435.5457012649,-1495.52465811661,-1495.52465811661,-690.361096028872,1.0,222.0,-690.8185110299507,-667.4537439565692,-667.4537439565692,-980.5893105261429,-313.1355665695737,313.1355665695737
188000.0,,,,,,,,,,,,,,,,,-1035.2951308303566,,
188850.2903925028,658000.0,648000.0,650.0,-582.849981748769,6.332274956362729,14698.500791999999,-280926.2766570335,-1089487.0575583451,-2673.6909178413953,-2673.6909178413953,-659.449486444059,1.0,222.0,-638.941091686378,-619.5547896119613,-619.5547896119613,-1079.3201774525137,-459.7653878405524,459.7653878405524
193000.0,,,,,,,,,,,,,,,,,-1123.3452240746708,,
195217.4853496109,653000.0,648000.0,650.0,-613.1355698393361,2.712644873140225,15617.1570915,-274559.295876879,-1089544.465431795,-1980.91845692791,-1980.91845692791,-649.856228297048,1.0,222.0,-588.9941292916088,-582.6260017898464,-613.1355698393361,-1148.6312181698345,-535.4956483304984,535.4956483304984
198000.0,,,,,,,,,,,,,,,,,-1173.9172122649982,,
198000.0,,,,,,,,,,,,,,,,,-1173.8766475418802,,
199292.90569335665,648000.0,630000.0,650.0,-621.6241032206206,15.817876800037416,10564.54744425,-270484.07265555253,-1089585.8429938601,-6312.73474095744,-6312.73474095744,-648.790310725158,1.0,167.0,-540.9776238456432,-562.6938535393508,-621.6241032206206,-1173.8360828187622,-552.2119795981416,552.2119795981416
203000.0,,,,,,,,,,,,,,,,,-1173.7955180956442,,
204555.30414264943,643000.0,612000.0,650.0,-623.7292969718337,3.8477424639126703,9033.453611750001,-265221.865667091,-1089634.1937088168,-2949.2075193943397,-2949.2075193943397,-645.770210938136,1.0,112.0,-512.9709944958599,-565.7848179096007,-623.7292969718337,-1156.9142309406325,-533.1849339687988,533.1849339687988
207556.4009009911,638000.0,612000.0,650.0,-623.2920314862083,6.4306989062976205,15770.266474750002,-262220.85409988,-1089659.7929557934,-4505.71484355913,-4505.71484355913,-645.4149050808393,1.0,112.0,-523.0536603896379,-597.9253679497225,-623.2920314862083,-1140.0329437856205,-516.7409122994122,516.7409122994122
208000.0,,,,,,,,,,,,,,,,,-1123.1516566306088,,
213000.0,,,,,,,,,,,,,,,,,-1036.9592345815906,,
213825.11362231133,633000.0,612000.0,650.0,-621.9398485422505,24.79894854958023,19291.7822895,-255952.3832938185,-1089718.250167715,-6711.17419406862,-6711.17419406862,-638.131135006257,1.0,112.0,-571.2256215269772,-665.1419767088423,-665.1419767088423,-985.2189912600284,-320.07701455118604,320.07701455118604
218000.0,,,,,,,,,,,,,,,,,-933.478747938466,,
218908.4109353452,628000.0,612000.0,650.0,-617.3947205947354,11.934126423406205,11942.531893500001,-250869.35356112203,-1089771.33173836,-3644.0917967140003,-3644.0917967140003,-1045.721630607508,1.0,112.0,-657.4868779078776,-770.4478807115232,-770.4478807115232,-882.2247203147886,-111.77683960326533,111.77683960326533
223000.0,,,,,,,,,,,,,,,,,-830.9706926911113,,
224945.75030674523,623000.0,612000.0,650.0,-611.9845696452539,2.34640758769013,16076.48524125,-244832.2264625165,-1089825.7440594449,-2606.52331530466,-2606.52331530466,-1071.1063813410456,1.0,112.0,-781.8374295323392,-910.0602013247584,-910.0602013247584,-789.3331287602571,120.72707256450133,120.72707256450133
228000.0,,,,,,,,,,,,,,,,,-747.695564829403,,
228953.66953270813,618000.0,612000.0,650.0,-607.034070376005,23.37464090162912,20210.438588999998,-240824.4647873375,-1089863.14883107,-8266.508544600634,-8266.508544600634,-1096.4911320745834,1.0,112.0,-944.277276400362,-1072.3938727349625,-1072.3938727349625,-724.8047125863101,347.58916014865247,347.58916014865247
233000.0,,,,,,,,,,,,,,,,,-701.9138603432172,,
233981.05891441545,613000.0,612000.0,650.0,-602.5196068764415,2.15806782998088,16535.813391,-235797.294963281,-1089911.80365538,-3407.00549301128,-3407.00549301128,-1223.414885742272,1.0,112.0,-1144.8064185119458,-1245.6273992139893,-1245.6273992139893,-704.7509854098917,540.8764138040976,540.8764138040976
234000.0,,,,,,,,,,,,,,,,,-707.588110476566,,
238000.0,,,,,,,,,,,,,,,,,-710.4252355432405,,
238785.90876367388,608000.0,576000.0,650.0,-599.402376147053,6.19289413806001,23885.063787,-230992.6188493225,-1089955.2715929751,-5325.80712868695,-5325.80712868695,-1536.4934781225702,1.0,202.0,-1360.727584069048,-1417.9392850336906,-1417.9392850336906,-743.313512320747,674.6257727129436,674.6257727129436
243000.0,,,,,,,,,,,,,,,,,-776.2017890982535,,
244156.4563099308,603000.0,576000.0,650.0,-596.999633487002,19.747610339955102,17454.469690500002,-225622.19843890198,-1089998.19180197,-9031.9169918397,-9031.9169918397,-1688.8019825237964,1.0,202.0,-1545.2276499882041,-1577.5080344659189,-1577.5080344659189,-832.3712146935048,745.136819772414,745.136819772414
248000.0,,,,,,,,,,,,,,,,,-888.5406402887562,,
248566.68286716798,598000.0,576000.0,650.0,-596.3880571093296,91.38157520156246,22047.751188000002,-221212.1521008885,-1090039.660049545,-12695.654784681465,-12695.654784681465,-1714.186733257334,1.0,202.0,-1696.888036782037,-1712.512151782527,-1712.512151782527,-960.1214494668263,752.3907023157008,752.3907023157008
253000.0,,,,,,,,,,,,,,,,,-1031.7022586448963,,
254232.9845213167,593000.0,576000.0,650.0,-595.8840971055895,20.0738695869005,16535.813391,-215546.15805325052,-1090099.2559741,-6411.5690915399355,-6411.5690915399355,-1806.120350616035,1.0,202.0,-1815.7087444505464,-1814.9130198883747,-1814.9130198883747,-1110.8246861708585,704.0883337175162,704.0883337175162
258000.0,,,,,,,,,,,,,,,,,-1189.947113696821,,
258899.62078716984,588000.0,576000.0,650.0,-595.8863197114165,48.655666611254304,20210.438588999998,-210879.709310326,-1090142.789961805,-7631.587402044515,-7631.587402044515,-1836.9165462671408,1.0,202.0,-1901.6897729937325,-1886.4222891680354,-1886.4222891680354,-1268.7413943357492,617.6808948322862,617.6808948322862
263000.0,,,,,,,,,,,,,,,,,-1347.5356749746772,,
263990.6891458467,583000.0,576000.0,650.0,-593.8682515641176,48.94839165489155,19751.11043925,-205788.8187962895,-1090187.9711970799,-6442.517577866985,-6442.517577866985,-1935.4643723506802,1.0,202.0,-1954.8311224115944,-1936.996814483764,-1936.996814483764,-1418.1320434916452,518.8647709921188,518.8647709921188
268000.0,,,,,,,,,,,,,,,,,-1488.728412008613,,
269019.80477131647,578000.0,576000.0,650.0,-590.1552622812931,2.78692128667609,9186.562995,-200759.9475204945,-1090238.35845953,-1957.88000478027,-1957.88000478027,-2004.7558125656683,1.0,202.0,-1975.1327927041334,-1977.4592641640975,-1977.4592641640975,-1525.185802985133,452.27346117896445,452.27346117896445
270000.0,,,,,,,,,,,,,,,,,-1561.6431939616527,,
273000.0,,,,,,,,,,,,,,,,,-1598.1005849381727,,
273944.8859892569,573000.0,540000.0,650.0,-587.234655362195,40.5973630620896,15617.157091500001,-195835.0857757765,-1090285.99341226,-7251.06225557333,-7251.06225557333,-2032.4723886516638,1.0,94.0,-1974.283265666169,-2018.6323065375736,-2018.6323065375736,-1634.358064475588,384.27424206198566,384.27424206198566
278000.0,,,,,,,,,,,,,,,,,-1670.615544013003,,
278828.49797834974,568000.0,540000.0,650.0,-584.353892205017,9.486743620646646,4133.95334775,-190951.69764633,-1090333.72675513,-4105.456054510505,-4105.456054510505,-2131.020214735203,1.0,94.0,-2000.335188676408,-2071.3386099327295,-2071.3386099327295,-1690.7988699644038,380.53973996832565,380.53973996832565
283000.0,,,,,,,,,,,,,,,,,-1710.9821959158044,,
284902.5478028285,563000.0,540000.0,650.0,-580.8913344944345,13.783698102817743,21129.094888500003,-184877.93872191675,-1090394.1246731626,-4561.222167775958,-4561.222167775958,-2147.958122343311,1.0,94.0,-2058.483442532548,-2146.4008426781033,-2146.4008426781033,-1716.860915281195,429.5399273969083,429.5399273969083
287954.4459020176,558000.0,540000.0,650.0,-578.9577262091341,12.264355103482686,16995.141540750003,-181826.1740494565,-1090423.366801945,-5414.765624777616,-5414.765624777616,-2148.728027234589,1.0,94.0,-2148.728027234589,-2252.693592803095,-2252.693592803095,-1722.7396346465855,529.9539581565093,529.9539581565093
288000.0,,,,,,,,,,,,,,,,,-1728.6183540119762,,
291006.3441411017,553000.0,540000.0,650.0,-577.0241179238335,10.745012104147627,12861.188193000002,-178774.40937699625,-1090452.6089307275,-6268.309081779273,-6268.309081779273,-2152.0719188360354,1.0,94.0,-2271.068942782531,-2389.516270901427,-2389.516270901427,-1730.7800928394472,658.7361780619799,658.7361780619799
293000.0,,,,,,,,,,,,,,,,,-1732.941831666918,,
298000.0,,,,,,,,,,,,,,,,,-1733.3704422460294,,
298295.63627939485,548000.0,540000.0,650.0,-572.484333827538,4.484991181634944,6430.594096499999,-171485.42335369,-1090521.292114525,-4268.6068113407855,-4268.6068113407855,-2165.4474852418216,1.0,94.0,-2425.506189176374,-2540.8132475293637,-2540.8132475293637,-1736.3462206803697,804.467026848994,804.467026848994
303000.0,,,,,,,,,,,,,,,,,-1739.32199911471,,
304546.6152550488,543000.0,540000.0,650.0,-570.3818876322005,9.57610612688058,4133.95334775,-165234.6865986765,-1090578.37558357,-3528.176269374265,-3528.176269374265,-2185.5108348505014,1.0,94.0,-2612.039766416118,-2687.0044867799065,-2687.0044867799065,-1746.2861046225933,940.7183821573133,940.7183821573133
306000.0,,,,,,,,,,,,,,,,,-1753.2502101304767,,
308000.0,,,,,,,,,,,,,,,,,-1760.21431563836,,
308911.0761015177,538000.0,504000.0,650.0,-569.9563893560195,53.3187349347519,22966.4074875,-160870.428918503,-1090621.15207335,-6401.650146227775,-6401.650146227775,-2941.230336777432,1.0,183.0,-2821.2712572664045,-2808.5099527460593,-2808.5099527460593,-1780.4853070690192,1028.02464567704,1028.02464567704
313000.0,,,,,,,,,,,,,,,,,-1800.7562984996785,,
315323.2558052705,533000.0,504000.0,650.0,-569.9151219392087,2.722003141190813,7502.35977925,-154458.45792360467,-1090676.13855268,-4731.440755009639,-4731.440755009639,-2960.1790558522957,1.0,183.0,-2966.265302300166,-2885.749609520825,-2885.749609520825,-1828.960003423375,1056.78960609745,1056.78960609745
318000.0,,,,,,,,,,,,,,,,,-1857.1637083470712,,
318441.13551922294,528000.0,504000.0,650.0,-570.5804774573453,4.1969664737622265,12708.07880975,-151340.67080169232,-1090702.0624442,-7435.73795543672,-7435.73795543672,-2962.408316919927,1.0,183.0,-3025.875462737848,-2899.143421197206,-2899.143421197206,-1887.5055102566748,1011.6379109405311,1011.6379109405311
323000.0,,,,,,,,,,,,,,,,,-1917.8473121662785,,
323654.9902427695,523000.0,504000.0,650.0,-573.1866905206315,5.886355300889365,6430.5940965,-146126.974387874,-1090745.661479,-5814.425536873136,-5814.425536873136,-2974.669252791898,1.0,183.0,-3000.1017385794476,-2830.6777547407655,-2830.6777547407655,-1944.4143370749232,886.2634176658423,886.2634176658423
328000.0,,,,,,,,,,,,,,,,,-1970.981361983568,,
329112.8313178285,518000.0,504000.0,650.0,-577.936231610003,26.285206965339547,16995.14154075,-140669.270520774,-1090788.70971264,-10528.28515585035,-10528.28515585035,-2915.7799376083926,1.0,183.0,-2888.944129824966,-2677.3475152856495,-2677.3475152856495,-1987.8607359043867,689.4867793812627,689.4867793812627
333000.0,,,,,,,,,,,,,,,,,-2004.7401098252053,,
333983.971959442,513000.0,504000.0,650.0,-581.8556729586105,38.7127400049871,16995.141540750003,-135798.24689362402,-1090826.567217415,-11296.83447222995,-11296.83447222995,-2520.6329283447467,1.0,183.0,-2692.402636474404,-2456.80929714364,-2456.80929714364,-2006.0189587713312,450.7903383723087,450.7903383723087
338000.0,,,,,,,,,,,,,,,,,-2007.297807717457,,
339090.611835089,508000.0,504000.0,650.0,-585.36799713562,3.194704435416835,1837.3125989999999,-130691.73345259999,-1090866.5078365048,-2968.85107408116,-2968.85107408116,-2465.4961363544708,1.0,183.0,-2410.477258527761,-2195.0286801850057,-2195.0286801850057,-1993.8081077071681,201.22057247783755,201.22057247783755
342000.0,,,,,,,,,,,,,,,,,-1980.3184076968794,,
343000.0,,,,,,,,,,,,,,,,,-1966.8287076865904,,
343827.66676366696,503000.0,468000.0,650.0,-587.527146917826,4.6158290302136145,22507.07933775,-125954.887934438,-1090911.730863055,-4685.291625779464,-4685.291625779464,-2281.706829720217,1.0,211.0,-2046.283865569469,-1917.9712442800155,-1917.9712442800155,-1921.060004398528,-3.0887601185124822,3.0887601185124822
348000.0,,,,,,,,,,,,,,,,,-1875.2913011104656,,
349120.97156418854,498000.0,468000.0,650.0,-588.870947230687,6.85494114163413,16995.141540750003,-120661.82333269049,-1090962.8008902501,-6591.169677471205,-6591.169677471205,-2097.917523085963,1.0,211.0,-1702.6461538857911,-1651.602569298937,-1651.602569298937,-1805.777366752246,-154.1747974533091,154.1747974533091
353000.0,,,,,,,,,,,,,,,,,-1736.2634323940265,,
354088.88916443044,493000.0,468000.0,650.0,-589.4361345839175,4.604412948840495,20210.438588999998,-115694.1544612115,-1091012.8066286151,-5203.2553708787,-5203.2553708787,-1592.4969298417645,1.0,211.0,-1429.4180368276427,-1421.8882351120392,-1421.8882351120392,-1652.7520742302745,-230.86383911823532,230.86383911823532
358000.0,,,,,,,,,,,,,,,,,-1569.2407160665225,,
358906.95995075867,488000.0,468000.0,650.0,-589.4002893372906,1.73278918782728,14239.17264225,-110876.30601075251,-1091059.600010725,-2446.1149901149047,-2446.1149901149047,-1473.0338805294996,1.0,211.0,-1226.5995143950236,-1254.2745099921851,-1254.2745099921851,-1482.3273767761775,-228.05286678399239,228.05286678399239
363000.0,,,,,,,,,,,,,,,,,-1395.4140374858323,,
363891.6929289058,483000.0,468000.0,650.0,-589.7112909812415,2.118235249044135,12401.860043249999,-105891.654848237,-1091094.636951,-2522.12475573727,-2522.12475573727,-1206.2890471421176,1.0,211.0,-1094.1905865879344,-1157.0703794978606,-1157.0703794978606,-1315.6941597478342,-158.6237802499736,158.6237802499736
368000.0,,,,,,,,,,,,,,,,,-1235.974282009836,,
368952.4881446608,478000.0,468000.0,650.0,-591.9428797002095,2.40427794603524,10105.219294499999,-100830.8590091595,-1091122.5016751,-2777.847411978405,-2777.847411978405,-1257.3891482326499,1.0,211.0,-1032.1912534063745,-1123.575198973894,-1123.575198973894,-1174.0433085031245,-50.46810952923056,50.46810952923056
373000.0,,,,,,,,,,,,,,,,,-1112.112334996413,,
374182.21207048144,473000.0,468000.0,650.0,-596.3861995234655,2.99722513714571,11023.875594,-95601.14966169985,-1091152.48908601,-3057.0451658749753,-3057.0451658749753,-1292.937044643455,1.0,211.0,-1040.6015148503443,-1140.3876791099428,-1140.3876791099428,-1078.5657083999276,61.821970710015194,61.821970710015194
378000.0,,,,,,,,,,,,,,,,,-1045.019081803442,,
378000.0,,,,,,,,,,,,,,,,,-1047.3697373437562,,
378608.91474765836,468000.0,450000.0,650.0,-602.4122224630546,4.41875993527138,16995.14154075,-91174.4253028646,-1091174.59668353,-3631.0883787456996,-3631.0883787456996,-1346.2588892596623,1.0,171.0,-1119.4213709198439,-1194.1065305956636,-1194.1065305956636,-1049.7203928840706,144.38613771159294,144.38613771159294
383000.0,,,,,,,,,,,,,,,,,-1052.0710484243848,,
383998.8697283816,463000.0,432000.0,650.0,-612.5776598715854,4.73021686164907,10105.2192945,-85784.56269572736,-1091212.30527662,-4847.003295695735,-4847.003295695735,-1406.2459644528958,1.0,131.0,-1228.4469536838437,-1271.3304641207135,-1271.3304641207135,-1092.5278791735568,178.80258494715667,178.80258494715667
388000.0,,,,,,,,,,,,,,,,,-1132.9847099227286,,
389892.62783710874,458000.0,432000.0,650.0,-625.273112928174,18.548481267143234,21588.42303825,-79890.9266322121,-1091255.38005496,-7474.46240204995,-7474.46240204995,-1439.5721173380257,1.0,131.0,-1327.4743952113156,-1358.65819037475,-1358.65819037475,-1200.2310598142446,158.42713056050525,158.42713056050525
393000.0,,,,,,,,,,,,,,,,,-1267.4774097057607,,
393826.3647880869,453000.0,432000.0,650.0,-633.6686699176225,2.9131989755631302,22966.4074875,-75957.2205188107,-1091279.346862485,-4391.978271297445,-4391.978271297445,-1450.680834966402,1.0,131.0,-1416.5036955022592,-1442.688420047429,-1442.688420047429,-1349.145805207479,93.54261483994992,93.54261483994992
398000.0,,,,,,,,,,,,,,,,,-1430.8142007091972,,
398971.36232490826,448000.0,432000.0,650.0,-644.4467681586575,1.70103112532208,18832.45413975,-70812.16023750036,-1091300.8772020051,-2984.96569810404,-2984.96569810404,-1476.5966693589621,1.0,131.0,-1495.5348545566744,-1516.7205084835805,-1516.7205084835805,-1514.5371682889754,2.18334019460508,2.18334019460508
403000.0,,,,,,,,,,,,,,,,,-1598.2601358687537,,
403900.2120702984,443000.0,432000.0,650.0,-652.392326788736,6.410654117488141,16076.48524125,-65883.25329165875,-1091321.53456205,-6902.356200897921,-6902.356200897921,-1487.3962001595933,1.0,131.0,-1564.5678723745618,-1580.1965621215822,-1580.1965621215822,-1671.6702019944503,-91.47363987286803,91.47363987286803
408000.0,,,,,,,,,,,,,,,,,-1745.080268120147,,
409012.8789930349,438000.0,432000.0,650.0,-658.1987852381656,1.958038803403705,10105.219294499999,-60770.51322793815,-1091341.3971376051,-3422.51464828418,-3422.51464828418,-1514.3950271611711,1.0,131.0,-1623.6027489559203,-1631.4080319289706,-1631.4080319289706,-1795.80995925962,-164.40192733064941,164.40192733064941
413000.0,,,,,,,,,,,,,,,,,-1846.5396503990928,,
413976.92452960677,433000.0,432000.0,650.0,-661.7451102384415,3.2025213510930097,20210.438588999998,-55806.4197521489,-1091362.651337545,-4324.18847637792,-4324.18847637792,-1557.5931503636953,1.0,131.0,-1672.6394843007508,-1668.6115005256797,-1668.6115005256797,-1857.6538107348783,-189.0423102091986,189.0423102091986
414000.0,,,,,,,,,,,,,,,,,-1868.767971070664,,
418000.0,,,,,,,,,,,,,,,,,-1879.8821314064496,,
420764.93034847325,428000.0,396000.0,650.0,-664.471687669912,1.7427571871623302,8267.9066955,-49019.4759425589,-1091499.68143069,-2967.9250486905703,-2967.9250486905703,-1594.0415668158253,1.0,120.0,-1708.3307170393268,-1690.063550531644,-1690.063550531644,-1860.4492330527748,-170.38568252113078,170.38568252113078
423000.0,,,,,,,,,,,,,,,,,-1841.0163346991,,
424045.4640902124,423000.0,396000.0,650.0,-665.9718612277816,3.97695640428892,10564.54744425,-45739.614604437855,-1091580.52992692,-4419.01782207776,-4419.01782207776,-1599.4413322161408,1.0,120.0,-1723.772514346589,-1694.020764566798,-1694.020764566798,-1791.6148359717813,-97.5940714049832,97.5940714049832
428000.0,,,,,,,,,,,,,,,,,-1742.2133372444623,,
429008.56116786465,418000.0,396000.0,650.0,-669.898319327712,5.415170574972985,22507.07933775,-40777.53071304315,-1091701.595522185,-5149.23144509932,-5149.23144509932,-1672.3381651204006,1.0,120.0,-1718.7556661369294,-1678.7397252510762,-1678.7397252510762,-1671.866088854837,6.873636396239135,6.873636396239135
433000.0,,,,,,,,,,,,,,,,,-1601.5188404652115,,
433935.76174305094,413000.0,396000.0,650.0,-676.7977302916286,7.19055798562048,24344.39193675,-35851.35059663335,-1091822.1606218,-7335.684081742275,-7335.684081742275,-1694.8674725170447,1.0,120.0,-1693.2801724103479,-1643.0349087660334,-1643.0349087660334,-1519.2486931246162,123.78621564141713,123.78621564141713
438000.0,,,,,,,,,,,,,,,,,-1436.9785457840208,,
438947.8560879172,408000.0,396000.0,650.0,-687.250637790533,18.498887249605197,20210.438588999998,-30840.20633325235,-1091935.94024275,-12480.229003438952,-12480.229003438952,-1664.0005308372067,1.0,120.0,-1647.3460331668443,-1587.8397647783406,-1587.8397647783406,-1351.808350203793,236.03141457454763,236.03141457454763
443000.0,,,,,,,,,,,,,,,,,-1266.638154623565,,
