Distance,Distance_rs,Distance_36k,Line,bedmap2_bed,Susc,Window_Width,x,y,Depth,Depth_filtered,Depth_36k,binned,counts,rs_basement,rs_basement_filt,filt_clip,filt_clip_oib,misfit,abs_misfit
443945.65767677943,403000.0,396000.0,650.0,-700.034385735357,38.69317076718475,18832.45413975,-25843.31584232915,-1092045.4790256252,-14287.00488228255,-14287.00488228255,-1636.563249344017,1.0,120.0,-1580.9532484064184,-1518.1034742498334,-1518.1034742498334,-1187.5907615150415,330.5127127347919,330.5127127347919
448000.0,,,,,,,,,,,,,,,,,-1108.543368406518,,
448675.82258618873,398000.0,396000.0,650.0,-712.3149868356575,11.048180741418001,11942.5318935,-21114.03854307705,-1092150.86052254,-8041.728515311545,-8041.728515311545,-1626.2742687840712,1.0,120.0,-1494.101818129071,-1439.2055817042449,-1439.2055817042449,-1065.821903780046,373.383677924199,373.383677924199
450000.0,,,,,,,,,,,,,,,,,-1023.1004391535735,,
453000.0,,,,,,,,,,,,,,,,,-980.3789745271011,,
453982.761852193,393000.0,360000.0,650.0,-723.5618017347645,3.016868012841825,17913.79784025,-15808.14205896985,-1092272.565950865,-3930.22717268064,-3930.22717268064,-1581.6886863576383,1.0,280.0,-1392.6016504204342,-1356.5256316653092,-1356.5256316653092,-934.1492859838356,422.3763456814736,422.3763456814736
458000.0,,,,,,,,,,,,,,,,,-887.9195974405701,,
459189.3161128919,388000.0,360000.0,650.0,-731.7310749753619,7.256185453204245,13320.516342750001,-10602.6762020505,-1092396.916727935,-4296.937866027305,-4296.937866027305,-1454.7912594516372,1.0,280.0,-1300.3379229658854,-1275.4431686567598,-1275.4431686567598,-857.7565310539044,417.6866376028554,417.6866376028554
463000.0,,,,,,,,,,,,,,,,,-827.5934646672385,,
463938.5804015879,383000.0,360000.0,650.0,-736.4848885462075,48.0742997257086,21129.0948885,-5854.487496171395,-1092516.732847625,-10338.352538669416,-10338.352538669416,-1341.6124732922308,1.0,280.0,-1219.892817136817,-1201.3377372023303,-1201.3377372023303,-809.9252479574868,391.4124892448435,391.4124892448435
468000.0,,,,,,,,,,,,,,,,,-792.2570312477352,,
468938.61121903843,378000.0,360000.0,650.0,-739.912278237503,2.026701463926525,5971.26594675,-855.653752592758,-1092647.510689855,-1805.046386621505,-1805.046386621505,-1151.266332933229,1.0,280.0,-1151.266332933229,-1138.6205638114825,-1138.6205638114825,-783.5118917352116,355.10867207627086,355.10867207627086
473000.0,,,,,,,,,,,,,,,,,-774.7667522226881,,
473958.25899531867,373000.0,360000.0,650.0,-742.4996192263916,64.8565331227663,20669.76673875,4164.33195291708,-1092648.6961230598,-8857.30395473641,-8857.30395473641,-1058.8368045516952,1.0,280.0,-1094.4584703551218,-1087.4381368066222,-1087.4381368066222,-771.3729174277069,316.06521937891534,316.06521937891534
478000.0,,,,,,,,,,,,,,,,,-767.9790826327256,,
478992.103508329,368000.0,360000.0,650.0,-744.7578584277485,3.1260691131244247,8727.23484525,9199.179815117515,-1092591.98457397,-1580.76782217616,-1580.76782217616,-997.217118964006,1.0,280.0,-1049.4692294024944,-1044.8807349829437,-1044.8807349829437,-766.364780075601,278.5159549073428,278.5159549073428
483000.0,,,,,,,,,,,,,,,,,-764.7504775184761,,
483875.2533151608,363000.0,360000.0,650.0,-748.2881238554695,1.52723602048874,7349.2503959999995,14083.3882411679,-1092527.092125725,-1800.361694238855,-1800.361694238855,-965.7517476000796,1.0,280.0,-1016.298610075348,-1007.3999178467828,-1007.3999178467828,-762.4794489858401,244.92046886094272,244.92046886094272
486000.0,,,,,,,,,,,,,,,,,-760.2084204532041,,
488000.0,,,,,,,,,,,,,,,,,-757.9373919205681,,
489707.5808640587,358000.0,324000.0,650.0,-754.5767258612495,3.4070343020114704,5971.26594675,19916.93060726145,-1092450.5530524352,-2623.150634640015,-2623.150634640015,-959.1964618992617,1.0,141.0,-993.2433609367226,-971.4472449044744,-971.4472449044744,-758.4744557132667,212.97278919120765,212.97278919120765
493000.0,,,,,,,,,,,,,,,,,-759.0115195059655,,
493982.46907865116,353000.0,324000.0,650.0,-760.3967685816569,1.374360051637435,2296.64074875,24192.6323308747,-1092399.192231595,-919.855468683445,-919.855468683445,-947.3969476377893,1.0,141.0,-964.548406194747,-933.4742756623538,-933.4742756623538,-762.947696878192,170.52657878416176,170.52657878416176
498000.0,,,,,,,,,,,,,,,,,-766.8838742504186,,
499034.54035283404,348000.0,324000.0,650.0,-769.0977075263925,26.262140771756304,20210.438588999998,29245.5473949353,-1092347.2715499601,-9365.61132776563,-9365.61132776563,-913.3094619935357,1.0,141.0,-926.3814301162633,-889.932569626756,-889.932569626756,-771.2046083459541,118.72796128080199,118.72796128080199
503000.0,,,,,,,,,,,,,,,,,-775.5253424414896,,
504215.5269526692,343000.0,324000.0,650.0,-778.2079728361196,12.54031369483001,15157.82894175,34427.42325358585,-1092289.48648133,-5475.200866474735,-5475.200866474735,-870.0445763681369,1.0,141.0,-878.742432701271,-837.5575615435097,-837.5575615435097,-779.3585224730655,58.1990390704442,58.1990390704442
508000.0,,,,,,,,,,,,,,,,,-783.1917025046415,,
508545.12278057216,338000.0,324000.0,650.0,-784.645939296831,1.42896657592885,12861.188193,38757.751547102744,-1092240.38417198,-1461.18896475843,-1461.18896475843,-883.6308701531759,1.0,141.0,-821.6314139497705,-776.0979869672586,-784.645939296831,-786.970672672011,-2.324733375180017,2.324733375180017
513000.0,,,,,,,,,,,,,,,,,-790.7496428393805,,
514084.4904816945,333000.0,324000.0,650.0,-791.9183846511135,4.122613456903,17913.79784025,44297.99503312705,-1092181.232201525,-4043.1329343954803,-4043.1329343954803,-892.340482670535,1.0,141.0,-755.0483738617617,-718.7273105771211,-791.9183846511135,-799.8696328992672,-7.9512482481537745,7.9512482481537745
518000.0,,,,,,,,,,,,,,,,,-808.989622959154,,
519058.1696992908,328000.0,324000.0,650.0,-796.0950430941145,4.61216908403291,24344.39193675,49272.520322699755,-1092119.76904317,-2779.2031248689846,-2779.2031248689846,-924.6904720207266,1.0,141.0,-678.9933124372446,-684.8182745482718,-796.0950430941145,-845.2240149689915,-49.128971874876925,49.128971874876925
522000.0,,,,,,,,,,,,,,,,,-881.4584069788291,,
523000.0,,,,,,,,,,,,,,,,,-917.6927989886666,,
523931.0898032561,323000.0,288000.0,650.0,-796.789034281629,1.343276353794365,3215.29704825,54146.264303815,-1092057.7128296448,-1038.2263793238699,-1038.2263793238699,-957.0404613709181,1.0,62.0,-595.7909587372402,-693.743621055885,-796.789034281629,-997.9058560502162,-201.11682176858722,201.11682176858722
528000.0,,,,,,,,,,,,,,,,,-1078.118913111766,,
529770.4919010176,318000.0,288000.0,650.0,-793.432318669765,3.11839129124761,12401.86004325,59985.8437027892,-1092066.71089859,-4298.216918761635,-4298.216918761635,-975.7039167652592,1.0,62.0,-582.1573717754388,-764.8760922751352,-793.432318669765,-1183.0772452157748,-389.64492654600986,389.64492654600986
533000.0,,,,,,,,,,,,,,,,,-1288.0355773197834,,
535003.4202361603,313000.0,288000.0,650.0,-787.5387306122285,2.1509813840287553,21588.42303825,65218.62338763425,-1092107.1493475148,-5163.419433380075,-5163.419433380075,-979.4366078441276,1.0,62.0,-675.2882165281754,-917.5884303811964,-917.5884303811964,-1411.5309519393386,-493.9425215581422,493.9425215581422
538000.0,,,,,,,,,,,,,,,,,-1535.0263265588935,,
538585.9410161996,308000.0,288000.0,650.0,-781.300597781727,1.327975841056435,17913.79784025,68801.06256959334,-1092132.681645385,-4141.75097638425,-4141.75097638425,-981.9250685633731,1.0,62.0,-875.1834929954497,-1170.8659227057396,-1170.8659227057396,-1670.3106648603948,-499.44474215465516,499.44474215465516
543000.0,,,,,,,,,,,,,,,,,-1805.595003161896,,
543767.4139327117,303000.0,288000.0,650.0,-770.540169965127,2.781227207318595,10564.54744425,73982.39372775654,-1092172.11479753,-3937.499999828825,-3937.499999828825,-2473.5349221614815,1.0,62.0,-1181.843201177262,-1530.9078467448207,-1530.9078467448207,-1945.9202263117422,-415.0123795669215,415.0123795669215
548000.0,,,,,,,,,,,,,,,,,-2086.245449461588,,
548493.0347199625,298000.0,288000.0,650.0,-758.7734245507255,5.0314185749314255,13320.516342750001,78707.84594275229,-1092212.25236641,-6876.67358371131,-6876.67358371131,-3002.7791097878107,1.0,62.0,-1595.267341073612,-1980.6615364537165,-1980.6615364537165,-2224.863478626178,-244.2019421724617,244.2019421724617
553000.0,,,,,,,,,,,,,,,,,-2363.481507790769,,
555276.6859970294,293000.0,288000.0,650.0,-741.833397005748,1.243414343674675,7349.2503959999995,85491.39363203855,-1092255.07727379,-3195.1052244639395,-3195.1052244639395,-3333.556727054267,1.0,62.0,-2115.4559126845,-2486.0216597429803,-2486.0216597429803,-2493.6442641365034,-7.622604393523034,7.622604393523034
558000.0,,,,,,,,,,,,,,,,,-2623.807020482238,,
558000.0,,,,,,,,,,,,,,,,,-2701.2563930711217,,
560202.6785762284,288000.0,270000.0,650.0,-730.8313466174045,6.915063300016641,13779.8444925,90417.350761434,-1092281.854160065,-11142.362060125944,-11142.362060125944,-3399.7122505075577,1.0,71.5,-2742.4089160099256,-3012.882884523166,-3012.882884523166,-2778.7057656600055,234.17711886316056,234.17711886316056
563000.0,,,,,,,,,,,,,,,,,-2856.155138248889,,
565466.6617209263,283000.0,252000.0,650.0,-719.791849819764,7.53062037652732,16995.14154075,95681.3111193172,-1092308.763149655,-14463.24414008895,-14463.24414008895,-3465.8677739608493,1.0,81.0,-3373.8103547815504,-3527.1398787048274,-3527.1398787048274,-2957.9439900212833,569.1958886835441,569.1958886835441
568000.0,,,,,,,,,,,,,,,,,-3059.7328417936774,,
569203.04340192,278000.0,252000.0,650.0,-714.003450759407,3.12034587731693,22507.07933775,99417.69115871005,-1092326.2352511,-11695.8066401849,-11695.8066401849,-3664.3343443207223,1.0,81.0,-3907.3442327310336,-3994.687310198518,-3994.687310198518,-3148.605687201332,846.0816229971861,846.0816229971861
573000.0,,,,,,,,,,,,,,,,,-3237.4785326089864,,
574134.6989477292,273000.0,252000.0,650.0,-707.2866983060105,2.903505981942485,20669.766738749997,104349.31421577549,-1092352.5054742652,-10371.121581637035,-10371.121581637035,-4061.2674850404696,1.0,81.0,-4343.010549858376,-4381.41984691479,-4381.41984691479,-3315.227079878966,1066.1927670358236,1066.1927670358236
578000.0,,,,,,,,,,,,,,,,,-3392.975627148945,,
578871.2991283997,268000.0,252000.0,650.0,-701.4952928813625,5.474568562463635,22966.4074875,109085.7695041075,-1092390.0449979901,-11406.1269526949,-11406.1269526949,-4599.179543325526,1.0,81.0,-4680.809306163578,-4670.2848228089215,-4670.2848228089215,-3461.391584508314,1208.8932383006077,1208.8932383006077
583000.0,,,,,,,,,,,,,,,,,-3529.807541867683,,
584066.8051359436,263000.0,252000.0,650.0,-694.5415000216819,10.1320923551658,22966.4074875,114281.1051406395,-1092432.4588423548,-11568.243651908015,-11568.243651908015,-4704.642193562254,1.0,81.0,-4920.74050164664,-4865.543920088104,-4865.543920088104,-3590.6826175435044,1274.8613025445993,1274.8613025445993
588000.0,,,,,,,,,,,,,,,,,-3651.5576932193258,,
588966.2746651275,258000.0,252000.0,650.0,-687.3288102301615,2.67204006836506,22966.4074875,119180.418078107,-1092472.00760346,-6544.29418919158,-6544.29418919158,-4810.104843798983,1.0,81.0,-5062.804136307561,-4980.24854051186,-4980.24854051186,-3706.6835954386643,1273.5649450731953,1273.5649450731953
593000.0,,,,,,,,,,,,,,,,,-3761.8094976580032,,
593544.4208451144,253000.0,240000.0,650.0,-678.7749590346783,4.52883817499238,23119.516870749998,123758.51655424699,-1092498.1943317067,-10426.352538666386,-10426.352538666386,-4835.7381268426325,1.0,101.66666666666666,-5107.000210146339,-5027.716440977662,-5027.716440977662,-3787.3220478238804,1240.394393153782,1240.394393153782
594000.0,,,,,,,,,,,,,,,,,-3812.8345979897576,,
596714.8754882159,248000.0,228000.0,650.0,-672.7332992412737,4.6155507993239695,21894.64180475,126928.95562711,-1092514.3901073933,-11873.051757366244,-11873.051757366244,-4837.202885873698,1.0,122.33333333333333,-5078.898816406126,-5021.265378382985,-5021.265378382985,-3838.347148155635,1182.9182302273498,1182.9182302273498
598000.0,,,,,,,,,,,,,,,,,-3863.859698321512,,
603000.0,,,,,,,,,,,,,,,,,-3958.307072403215,,
605213.1174584023,243000.0,216000.0,650.0,-655.791233772291,5.911374781813647,21894.641804749997,135427.434756898,-1092526.83673991,-10987.7662756261,-10987.7662756261,-4844.526681029027,1.0,143.0,-5031.238272400912,-4974.213109625299,-4974.213109625299,-3986.731226861533,987.481882763766,987.481882763766
607530.9670853207,238000.0,216000.0,650.0,-651.524352725526,9.123866469952624,19444.89167275,137745.385119601,-1092526.08913083,-10822.022786048501,-10822.022786048501,-4845.991440060092,1.0,143.0,-4965.616708958394,-4899.877391602079,-4899.877391602079,-4015.15538131985,884.7220102822289,884.7220102822289
608000.0,,,,,,,,,,,,,,,,,-4043.579535778168,,
613000.0,,,,,,,,,,,,,,,,,-4117.365200027333,,
613934.7731471923,233000.0,216000.0,650.0,-640.78357891415,6.99688642880891,20210.438588999998,144149.35320651752,-1092536.6427809452,-8715.68749966318,-8715.68749966318,-4833.141801878723,1.0,143.0,-4882.0341260785735,-4807.314299003606,-4807.314299003606,-4147.358688379504,659.9556106241016,659.9556106241016
618000.0,,,,,,,,,,,,,,,,,-4177.352176731675,,
618854.1684914653,228000.0,216000.0,650.0,-635.765076837655,2.66243246612917,17454.469690500002,149068.8016083085,-1092552.5386283249,-5769.116943124705,-5769.116943124705,-4536.515272778826,1.0,143.0,-4780.490523761449,-4698.073571652547,-4698.073571652547,-4199.2903771019155,498.7831945506314,498.7831945506314
623000.0,,,,,,,,,,,,,,,,,-4221.228577472156,,
623949.0170396086,223000.0,216000.0,650.0,-633.6983158174196,1.6633278743454398,20210.438588999998,154163.68900650652,-1092570.677988905,-4946.012695106365,-4946.012695106365,-4483.691370336379,1.0,143.0,-4660.98590200702,-4578.7147312707875,-4578.7147312707875,-4233.955545650948,344.7591856198396,344.7591856198396
628000.0,,,,,,,,,,,,,,,,,-4246.682513829739,,
628940.0456592385,218000.0,216000.0,650.0,-632.645448525006,2.193576230155435,19751.11043925,159154.8143634675,-1092581.634256035,-6091.96582006664,-6091.96582006664,-4422.740713672016,1.0,143.0,-4523.520260815288,-4456.367692773422,-4456.367692773422,-4248.271120937749,208.09657183567288,208.09657183567288
630000.0,,,,,,,,,,,,,,,,,-4249.859728045759,,
633000.0,,,,,,,,,,,,,,,,,-4251.448335153769,,
634415.0361186244,213000.0,180000.0,650.0,-633.563888981336,1.72045899655058,10564.54744425,164629.885796481,-1092596.311834685,-4755.710449019215,-4755.710449019215,-4329.2830401199935,1.0,138.0,-4375.793908294554,-4338.162371075546,-4338.162371075546,-4243.117286151963,95.04508492358309,95.04508492358309
638000.0,,,,,,,,,,,,,,,,,-4234.786237150155,,
639125.1862299175,208000.0,180000.0,650.0,-635.1250011946966,10.422259293699634,21588.423038250003,169340.07486638502,-1092612.318655725,-9574.718749633419,-9574.718749633419,-4317.092908787121,1.0,138.0,-4249.463666667838,-4231.228681092253,-4231.228681092253,-4217.33437342035,13.894307671903334,13.894307671903334
643000.0,,,,,,,,,,,,,,,,,-4199.882509690544,,
643975.0320358259,203000.0,180000.0,650.0,-637.516292427661,13.089532120147961,17454.469690500002,174189.9584863215,-1092628.9493846102,-9405.49047815487,-9405.49047815487,-4284.585891899461,1.0,138.0,-4147.951895094384,-4142.696537738638,-4142.696537738638,-4176.49612110439,-33.79958336575237,33.79958336575237
648000.0,,,,,,,,,,,,,,,,,-4153.109732518237,,
648953.8459460449,198000.0,180000.0,650.0,-642.3383836981945,3.05671624345441,24344.39193675,179168.8459852465,-1092641.857743175,-5593.920409927655,-5593.920409927655,-4071.258593574192,1.0,138.0,-4071.258593574192,-4078.412471245078,-4078.412471245078,-4126.975108947385,-48.5626377023068,48.5626377023068
653000.0,,,,,,,,,,,,,,,,,-4100.840485376532,,
653679.7157673502,193000.0,180000.0,650.0,-648.6036991124199,1.60781379872829,16076.48524125,183894.756917277,-1092657.32193531,-4691.113281052705,-4691.113281052705,-4084.9868569200703,1.0,138.0,-4019.383762107263,-4038.7450643419165,-4038.7450643419165,-4075.143916692631,-36.398852350714606,36.398852350714606
658000.0,,,,,,,,,,,,,,,,,-4049.4473480087295,,
658938.6919484611,188000.0,180000.0,650.0,-660.9261421754379,3.964607576261325,15157.828941749998,189153.757496995,-1092676.9065555949,-6719.518066138629,-6719.518066138629,-4099.963144206483,1.0,138.0,-3992.3274006935962,-4021.6257597848034,-4021.6257597848034,-4027.375124083428,-5.749364298624641,5.749364298624641
663000.0,,,,,,,,,,,,,,,,,-4005.302900158127,,
666000.0,,,,,,,,,,,,,,,,,-3995.1285072947594,,
666272.709577271,183000.0,168000.0,650.0,-683.607458705238,1.4861293654586767,11483.20374375,196487.79488148168,-1092705.71502553,-4964.72363260572,-4964.72363260572,-4102.375990491515,1.0,142.66666666666666,-3990.0895093331933,-4024.5319267879445,-4024.5319267879445,-3984.9541144313916,39.57781235655284,39.57781235655284
668000.0,,,,,,,,,,,,,,,,,-3974.779721568024,,
669251.3706633783,178000.0,156000.0,650.0,-693.593924235411,1.4011520585709132,12401.860043249999,199466.46254409934,-1092717.53016748,-5003.086425573139,-5003.086425573139,-4102.542393683587,1.0,147.33333333333334,-4011.4592252488706,-4044.9409345655463,-4044.9409345655463,-3967.9219118390465,77.01902272649977,77.01902272649977
673000.0,,,,,,,,,,,,,,,,,-3961.0641021100687,,
673206.7553811789,173000.0,144000.0,650.0,-707.0577250477095,2.7993718051284198,13320.516342750001,203421.85741882,-1092733.0016913149,-7581.64282196812,-7581.64282196812,-4103.457611239979,1.0,152.0,-4045.2360677517054,-4080.330152331815,-4080.330152331815,-3962.4486547011056,117.88149763070942,117.88149763070942
678000.0,,,,,,,,,,,,,,,,,-3963.833207292143,,
678922.5309173856,168000.0,144000.0,650.0,-727.4775441949675,2.93358355498296,23425.73563725,209137.6295984925,-1092757.41112778,-6123.704589596789,-6123.704589596789,-4119.931527255032,1.0,152.0,-4088.69559559304,-4128.176949300956,-4128.176949300956,-3972.9657818871337,155.2111674138223,155.2111674138223
683000.0,,,,,,,,,,,,,,,,,-3982.098356482125,,
683964.7741945302,163000.0,144000.0,650.0,-746.0763529809644,3.08199975583908,21588.42303825,214179.9025281085,-1092774.957741365,-5823.51098609157,-5823.51098609157,-4135.906233693872,1.0,152.0,-4141.837808772874,-4186.16050515004,-4186.16050515004,-3998.474524187133,187.68598096290725,187.68598096290725
688000.0,,,,,,,,,,,,,,,,,-4014.8506918921407,,
688397.8584084635,158000.0,144000.0,650.0,-764.4671592531745,6.14204989973817,15157.828941749998,218613.002180002,-1092791.575271265,-6942.682616912125,-6942.682616912125,-4100.282735569386,1.0,152.0,-4204.662707291207,-4253.826746337624,-4253.826746337624,-4037.966023813227,215.86072252439726,215.86072252439726
693000.0,,,,,,,,,,,,,,,,,-4061.081355734313,,
694112.1058384804,153000.0,144000.0,650.0,-793.4918455145109,2.7699641810738953,14698.500791999999,224327.28216146748,-1092811.36113192,-6579.8640134091,-6579.8640134091,-4063.267533636273,1.0,152.0,-4277.170291148041,-4331.175672863707,-4331.175672863707,-4090.431422977539,240.7442498861683,240.7442498861683
698000.0,,,,,,,,,,,,,,,,,-4119.781490220765,,
698756.8921721956,148000.0,144000.0,650.0,-822.72960522987,5.548076583409525,12401.860043249999,228972.0983516625,-1092826.9343034402,-9565.784667602446,-9565.784667602446,-4052.380709538299,1.0,152.0,-4359.360560343373,-4418.20728472829,-4418.20728472829,-4143.168406001717,275.0388787265729,275.0388787265729
702000.0,,,,,,,,,,,,,,,,,-4166.555321782668,,
703000.0,,,,,,,,,,,,,,,,,-4189.94223756362,,
705018.9897240446,143000.0,108000.0,650.0,-868.290089737864,2.076315936435045,12401.860043249999,235234.26478329248,-1092844.2963239,-5555.94335914772,-5555.94335914772,-4041.4938854403244,1.0,27.0,-4451.233514877207,-4514.921581931372,-4514.921581931372,-4230.409906015371,284.51167591600097,284.51167591600097
708000.0,,,,,,,,,,,,,,,,,-4270.877574467121,,
708934.6458568233,138000.0,108000.0,650.0,-901.4143147054194,2.923542956736765,19291.7822895,239149.92991917802,-1092859.220440885,-6853.695068087105,-6853.695068087105,-4021.8976020639707,1.0,27.0,-4552.789154749538,-4619.493895184488,-4619.493895184488,-4316.722449121317,302.7714460631705,302.7714460631705
713000.0,,,,,,,,,,,,,,,,,-4362.567323775514,,
713541.570583348,133000.0,108000.0,650.0,-941.353150428909,2.814747449297645,19291.7822895,243756.924123709,-1092869.479982475,-5970.270507570855,-5970.270507570855,-3997.946589048427,1.0,27.0,-4664.02747996037,-4722.598137013248,-4722.598137013248,-4396.7153776799405,325.88275933330715,325.88275933330715
716894.6135581774,128000.0,108000.0,650.0,-969.7640465094307,2.3224307907696775,23196.071562375,247110.004620876,-1092878.47554537,-6091.23522924635,-6091.23522924635,-3995.769224228832,1.0,27.0,-4784.948490509702,-4814.09725581506,-4814.09725581506,-4430.863431584368,383.2338242306914,383.2338242306914
718000.0,,,,,,,,,,,,,,,,,-4465.011485488795,,
722295.4131979395,123000.0,108000.0,650.0,-1014.7897762145103,1.6497429167359323,19062.118214625,252510.85771482,-1092893.71038419,-5683.7105710573505,-5683.7105710573505,-3996.9491454578847,1.0,27.0,-4904.604170666731,-4883.854199987327,-4883.854199987327,-4521.610772547881,362.24342743944544,362.24342743944544
723000.0,,,,,,,,,,,,,,,,,-4578.210059606968,,
729305.5778853736,118000.0,99000.0,650.0,-1064.287217955,5.378458351082619,16765.477465875,259521.05985615752,-1092917.2590981424,-8273.760131514427,-8273.760131514427,-4009.4264654715575,1.0,46.75,-4977.9860113159375,-4921.731917927456,-4921.731917927456,,,
732903.3252078528,113000.0,90000.0,650.0,-1086.1213861004799,8.798903938263646,17454.469690500002,263118.818217389,-1092930.295939295,-9684.874267207684,-9684.874267207684,-4010.5607672909828,1.0,66.5,-5000.228227688076,-4917.593358032853,-4917.593358032853,,,
736501.0728689447,108000.0,81000.0,650.0,-1107.95555424596,12.219349525444674,18143.461915125,266716.57657862053,-1092943.3327804476,-11095.988402900943,-11095.988402900943,-4011.6950691104075,1.0,86.25,-4971.330819783144,-4863.126137989389,-4863.126137989389,,,
738000.0,,,,,,,,,,,,,,,,,,,
743931.7543419732,103000.0,72000.0,650.0,-1143.533975964665,2.336477381348185,15157.82894175,274147.293825348,-1092968.4032894,-4962.62109354329,-4962.62109354329,-4142.1397783442635,1.0,106.0,-4891.293787601147,-4757.519293668855,-4757.519293668855,,,
749087.0441567719,98000.0,72000.0,650.0,-1154.2814370691349,11.347129031252585,20210.438589,279303.9776180375,-1092809.8334809649,-9560.52685510265,-9560.52685510265,-4237.42113117595,1.0,106.0,-4760.11713114208,-4600.772825071254,-4600.772825071254,,,
754049.4875109163,93000.0,72000.0,650.0,-1155.96974031848,18.42891228908655,23885.063787,284268.3170847935,-1092575.17408559,-12523.53417921865,-12523.53417921865,-4396.223385895428,1.0,106.0,-4577.800850405944,-4392.886732196585,-4392.886732196585,,,
758960.7569056437,88000.0,72000.0,650.0,-1148.456739293385,24.38307081705595,23885.063787,289181.3475704605,-1092345.754426905,-14169.6201166616,-14169.6201166616,-3979.230813426012,1.0,106.0,-4344.344945392742,-4133.8610150448485,-4133.8610150448485,,,
767749.8383054818,83000.0,64800.0,650.0,-1111.902019593936,40.04000722092928,21955.885558050002,297973.3765487484,-1091931.508369146,-16377.783690803819,-16377.783690803819,-3390.6953648380186,1.0,103.2,-4059.74941610247,-3828.347509935232,-3828.347509935232,,,
771660.2568040362,78000.0,57600.0,650.0,-1091.020771488252,30.378368693375457,21404.69177835,301885.0250118918,-1091745.290208582,-13975.692382293339,-13975.692382293339,-3370.0449982208956,1.0,100.4,-3724.0142625351305,-3490.5924655952526,-3490.5924655952526,,,
775570.7324193285,73000.0,50400.0,650.0,-1070.139523382568,20.716730165821637,20853.49799865,305796.67347503523,-1091559.072048018,-11573.601073782858,-11573.601073782858,-3349.394631603773,1.0,97.6,-3337.139484690724,-3135.1328705223737,-3135.1328705223737,,,
779481.2642917347,68000.0,43200.0,650.0,-1049.258275276884,11.055091638267813,20302.304218949997,309708.3219381786,-1091372.8538874541,-9171.50976527238,-9171.50976527238,-3328.7442649866503,1.0,94.8,-2927.0361004843808,-2776.505713214063,-2776.505713214063,,,
783772.5488738795,63000.0,36000.0,650.0,-1025.463665028845,1.4527339529133099,20210.438588999998,314000.76878487703,-1091168.37139785,-6766.513427465125,-6766.513427465125,-3256.4679818267214,1.0,92.0,-2551.270584366065,-2429.2479821677844,-2429.2479821677844,,,
788600.7984983219,58000.0,36000.0,650.0,-992.696950727094,3.29667577508104,20210.438588999998,318830.2731185835,-1090933.101021565,-9605.406737913574,-9605.406737913574,-2533.705150227431,1.0,92.0,-2211.587374955473,-2107.8966658810027,-2107.8966658810027,,,
793851.2456231171,53000.0,36000.0,650.0,-966.281808823856,3.168812079212035,21818.087113125002,324081.9976555888,-1090675.1798882,-8450.972411781742,-8450.972411781742,-1962.6332874763757,1.0,92.0,-1907.9864722526042,-1822.3369165319957,-1822.3369165319957,,,
